progress,"(['progressive', 'progressing', 'progresses', 'progressed', 'progression'], 103)"
update,"([], 1)"
hunters,"([], 13)"
helplessly,"([], 7)"
bivouac,"([], 4)"
transferences,"([], 1)"
forgets,"([], 8)"
financially,"([], 3)"
islets,"([], 3)"
irritable,"([], 16)"
sneer,"(['sneering', 'sneered'], 6)"
compasses,"([], 4)"
stance,"([], 1)"
arms,"(['farms', 'warmest', 'farmers', 'armies', 'harms', 'armpits', 'charms', 'alarms'], 249)"
diligence,"([], 2)"
scurry,"(['scurrying'], 1)"
dissent,"(['dissented'], 8)"
pardoned,"([], 1)"
cleavage,"([], 1)"
y,"(['wry', 'holy', 'ply', 'davy', 'pony', 'thy', 'gray', 'wily', 'defy', 'yuma', 'cody', 'troy', 'cy', 'ely', 'slay', 'bury', 'fray', 'weyl', 'cady', 'ably', 'bryn', 'spy', 'frye', 'yeas', 'nays', 'hays', 'cyst', 'wavy', 'rays', 'bony', 'waxy', 'ashy', 'syme', 'icy', 'rye', 'arcy', 'dye', 'myxo', 'myo', 'mayo', 'poly', 'ivy', 'joys', 'rosy', 'bory', 'ilya', 'onya', 'hey', 'gay', 'vy', 'envy', 'awry', 'flay', 'yeux', 'ly', 'vewy', 'yuri', 'wary', 'lyre', 'twy', 'quay', 'hoy', 'yelp', 'toys', 'dewy', 'yeah', 'ny', 'aye', 'ney', 'gory', 'sty', 'foxy', 'airy', 'lily', 'dwy', 'ayez', 'hymn', 'okay', 'guy', 'tyre', 'yep', 'yarn', 'ety', 'yer', 'yea', 'andy', 'amy', 'yon', 'roy', 'dey', 'tony', 'ty', 'yore', 'judy'], 39)"
whose,"(['cowhouse'], 188)"
orderers,"([], 2)"
listlessly,"([], 1)"
effectiveness,"(['ineffectiveness'], 2)"
duties,"(['deputies'], 84)"
roasted,"([], 2)"
cirrhosis,"([], 2)"
tapping,"(['strapping', 'trappings'], 16)"
pokrovka,"([], 2)"
syllables,"([], 2)"
postponed,"([], 4)"
staring,"(['starting', 'startling', 'starving', 'staggering', 'startings', 'starring', 'stammering'], 18)"
hospitable,"([], 6)"
jew,"([], 3)"
varix,"([], 33)"
mahogany,"([], 4)"
viz,"([], 1)"
iberian,"([], 6)"
shrinkage,"([], 1)"
approximated,"([], 6)"
population,"(['populations'], 100)"
canton,"([], 2)"
parait,"([], 1)"
cheating,"([], 3)"
macheve,"([], 2)"
discretion,"(['indiscretion', 'indiscretions'], 13)"
pink,"(['pinkish'], 27)"
peace,"(['peaceful', 'preface', 'preached', 'preacher', 'peaches', 'penance'], 227)"
cravatte,"([], 1)"
abound,"(['abounding'], 2)"
eminences,"([], 3)"
comprise,"([], 1)"
objectors,"([], 1)"
configuration,"([], 3)"
purges,"([], 2)"
twitch,"(['twitched', 'twitches'], 6)"
carters,"([], 1)"
inevitability,"([], 51)"
carpenter,"(['carpenters'], 4)"
reaction,"(['rarefaction', 'reactions', 'retraction', 'reactionary'], 96)"
kingdoms,"([], 2)"
sergeevich,"([], 3)"
shrine,"(['shrines'], 6)"
mccormick,"([], 2)"
yankee,"(['yankees'], 6)"
dredge,"([], 1)"
mediastinum,"([], 2)"
primogeniture,"([], 2)"
realize,"(['realized', 'realizes'], 37)"
intruding,"([], 2)"
creditable,"(['discreditable'], 1)"
depended,"([], 25)"
nursemaids,"([], 1)"
attractions,"([], 3)"
wanders,"(['wanderings'], 1)"
kisses,"([], 5)"
burnoose,"([], 1)"
picked,"(['pricked', 'pickled'], 39)"
overgrown,"([], 8)"
daisy,"([], 1)"
inwards,"([], 5)"
traditionally,"([], 1)"
obviously,"([], 38)"
slips,"([], 5)"
iogel,"([], 13)"
plumes,"([], 12)"
flurried,"([], 5)"
bishops,"([], 4)"
immobility,"(['immovability'], 4)"
grin,"(['grain', 'glaring', 'grind', 'grazing', 'germain', 'grecian', 'grains', 'groin'], 8)"
index,"(['indexing', 'indexes'], 23)"
trickles,"([], 1)"
recourse,"([], 23)"
sterilise,"(['steriliser'], 2)"
appreciable,"([], 1)"
appears,"(['disappears'], 108)"
cushions,"([], 7)"
injected,"([], 34)"
flexible,"([], 5)"
excitable,"([], 2)"
laggards,"([], 1)"
dismay,"(['dismally', 'dismayed'], 20)"
biological,"([], 2)"
ghostly,"([], 1)"
chordoma,"([], 2)"
sodium,"([], 5)"
scopolamin,"([], 1)"
registry,"([], 1)"
gallops,"([], 1)"
bravoure,"([], 1)"
bulges,"([], 2)"
charlatan,"([], 1)"
pwh,"([], 1)"
clashes,"([], 2)"
viewing,"(['reviewing'], 7)"
avec,"([], 3)"
chips,"([], 1)"
weaker,"([], 24)"
entreaty,"([], 9)"
impossibility,"([], 14)"
reviendra,"([], 3)"
scalds,"([], 6)"
throat,"(['throats'], 67)"
hunt,"(['hunting', 'hunted', 'hunter', 'hunters', 'haunted', 'hunts', 'haunt'], 31)"
infantry,"(['infantrymen', 'infantryman'], 84)"
dont,"(['donets'], 2)"
tillage,"([], 4)"
boss,"(['bosses', 'bossing', 'bossed', 'bosse'], 5)"
apologies,"([], 5)"
grasshoppers,"([], 1)"
greatcoats,"([], 10)"
adaptations,"([], 1)"
magnifying,"([], 3)"
crush,"([], 24)"
governments,"([], 34)"
diverse,"([], 18)"
deem,"(['redeem', 'deemed', 'deeming'], 6)"
noted,"(['notified', 'denoted', 'knotted', 'unwonted', 'snorted', 'anointed', 'knouted'], 17)"
landowner,"(['landowners'], 16)"
landing,"([], 19)"
mazurka,"([], 11)"
perhaps,"([], 208)"
fashion,"(['fashioned', 'fashioning', 'fashions'], 49)"
sommes,"([], 1)"
resource,"(['resources', 'resourceful'], 11)"
shipwreck,"([], 1)"
venomous,"(['venomously'], 4)"
insidiously,"([], 4)"
juncture,"([], 6)"
epaulettes,"([], 3)"
impoliteness,"([], 1)"
revolves,"([], 1)"
rasgulyay,"([], 1)"
cope,"(['cooper', 'scope', 'copied', 'corpse', 'syncope', 'coppery', 'cropped', 'comptez', 'copse', 'corpses', 'copses', 'chopped', 'compete', 'compile', 'compute'], 3)"
evstafey,"([], 2)"
coincidently,"([], 4)"
hits,"([], 1)"
enterprise,"(['enterprises'], 72)"
chatty,"([], 1)"
urgently,"([], 5)"
indistinctly,"([], 4)"
misha,"(['mishka'], 2)"
walter,"(['wealthier'], 2)"
reared,"(['regarded', 'rewarded', 'treasured', 'repaired', 'retarded', 'reassured', 'restarted'], 9)"
col,"([], 1)"
circulatory,"([], 3)"
stringent,"(['stringently'], 2)"
risk,"(['brisk', 'risks', 'briskly', 'risked', 'brisker', 'risking', 'risky'], 75)"
powers,"(['powerless', 'powders'], 149)"
policies,"([], 68)"
veterinarians,"([], 2)"
aquiline,"([], 2)"
puckered,"([], 20)"
tz,"([], 1)"
relieved,"([], 25)"
instituting,"([], 1)"
convoys,"([], 2)"
robust,"([], 6)"
experimentally,"([], 4)"
prescribed,"([], 23)"
crafts,"(['craftsmen', 'craftsman'], 6)"
confuted,"([], 1)"
intends,"([], 5)"
clarion,"([], 1)"
imperceptible,"([], 5)"
urate,"(['biurate', 'quarante', 'curate'], 4)"
gardens,"(['gardeners'], 11)"
homework,"([], 1)"
assailants,"([], 1)"
dignity,"(['dignitary', 'indignity'], 52)"
incurable,"([], 1)"
arcade,"([], 1)"
repertoire,"([], 1)"
roadway,"(['broadway'], 2)"
aggression,"([], 11)"
mosquee,"([], 1)"
banished,"([], 7)"
rhabdomyoma,"([], 3)"
manifest,"(['manifestoes', 'manifests', 'manifesting', 'manifessto', 'manifestly'], 29)"
tubercles,"([], 3)"
patronage,"([], 9)"
compounds,"([], 1)"
retaliation,"(['retaliations'], 8)"
misplaced,"([], 1)"
intensive,"([], 4)"
ossification,"(['ossifications'], 36)"
syllable,"([], 7)"
uninflamed,"([], 1)"
mike,"([], 1)"
impetigo,"([], 1)"
foresees,"([], 3)"
refixing,"([], 1)"
agonizing,"([], 2)"
inquiries,"([], 21)"
proptosis,"([], 1)"
diverged,"([], 1)"
certains,"([], 1)"
imitating,"([], 4)"
chyle,"([], 8)"
johnson,"(['johnston'], 22)"
hours,"(['humours', 'honduras', 'honours'], 166)"
humbler,"([], 1)"
coiners,"([], 1)"
achieved,"([], 9)"
turns,"([], 26)"
roosevelt,"([], 91)"
orthodox,"([], 9)"
sickness,"([], 13)"
offerings,"([], 2)"
bid,"(['bidder', 'bodied', 'binds', 'abide', 'bribed', 'bide', 'ibid', 'boiled', 'morbid', 'rabid', 'bipped', 'binder', 'turbid', 'bifida', 'bids', 'bridle', 'birdie', 'busied', 'baited', 'bidden'], 7)"
methode,"([], 1)"
dowry,"([], 11)"
signboards,"([], 2)"
ladder,"(['bladder'], 7)"
jurisprudence,"([], 9)"
virile,"([], 3)"
feathers,"(['featherbeds', 'forefathers'], 4)"
nighttime,"([], 1)"
espoused,"([], 6)"
interest,"([], 222)"
thirtieth,"([], 3)"
pleurisy,"([], 2)"
columbia,"([], 11)"
requisite,"([], 10)"
whirled,"([], 4)"
incendiary,"([], 4)"
fatale,"([], 1)"
unshaven,"([], 2)"
unconditioned,"([], 2)"
fatty,"([], 23)"
etre,"(['rentrez', 'entrez', 'metre', 'hectare', 'sceptre'], 4)"
hosjeradek,"([], 2)"
choppers,"([], 1)"
beats,"(['breathes'], 4)"
ominously,"([], 1)"
favored,"([], 42)"
marred,"(['unmarred'], 1)"
kneel,"([], 3)"
chloroma,"([], 2)"
decorum,"([], 5)"
bleared,"([], 1)"
mortgage,"(['mortgages', 'mortgaged', 'remortgaged'], 8)"
retaken,"([], 2)"
delving,"([], 1)"
successively,"([], 1)"
dura,"(['diurnal'], 3)"
glistening,"([], 8)"
fedya,"([], 6)"
dames,"(['dreamest', 'dreamers', 'dampness', 'mesdames'], 1)"
slur,"([], 3)"
erudite,"([], 1)"
eyed,"(['obeyed', 'preyed', 'moneyed', 'eyelid', 'eyelids', 'honeyed'], 20)"
garage,"([], 1)"
forefathers,"([], 1)"
betraying,"([], 12)"
fresh,"(['freshly', 'freakish', 'afresh', 'refresh'], 160)"
hur,"(['honeur', 'hourra'], 2)"
lucrative,"([], 10)"
ovo,"(['kovno', 'novoe'], 1)"
plashed,"([], 1)"
devitalised,"([], 12)"
tactless,"([], 1)"
faithless,"([], 1)"
wordforms,"([], 1)"
restrictions,"([], 23)"
calmette,"([], 1)"
retract,"([], 6)"
impetuously,"([], 6)"
befalls,"([], 1)"
calcium,"([], 5)"
blinds,"(['blindness'], 7)"
rage,"(['peerage', 'rangers', 'ravaged', 'forage', 'ranged', 'enraged', 'ranges', 'range', 'raged', 'ranger', 'carnage', 'presage', 'acreage', 'oranges', 'cordage', 'granges', 'granger', 'storage', 'ravage', 'ravages', 'wrangle', 'rages', 'dragnet', 'outrage', 'garage', 'fragile', 'xrange'], 22)"
executing,"([], 9)"
stabs,"([], 5)"
rugayushka,"([], 2)"
elaborated,"([], 4)"
dandy,"([], 2)"
rake,"(['cracked', 'drake', 'crackle', 'forsake', 'rakes', 'creaked', 'ranker', 'partake', 'racked', 'retaken', 'croaked', 'reawoke', 'bracket', 'brake'], 4)"
vespertime,"([], 1)"
forgo,"(['forego', 'foregone'], 3)"
dissolve,"([], 5)"
borne,"([], 40)"
recurvatum,"([], 1)"
episcopalian,"([], 2)"
brick,"(['brickish', 'bricks', 'berwick'], 14)"
conceptual,"([], 1)"
gender,"([], 1)"
brute,"(['brunette', 'brutes'], 7)"
slammed,"([], 11)"
tailor,"([], 7)"
bazdeevs,"([], 1)"
tempted,"(['attempted'], 4)"
genteel,"([], 1)"
faintest,"([], 1)"
blundering,"([], 3)"
quitted,"(['acquitted'], 7)"
soiling,"(['spoiling'], 1)"
nationally,"([], 1)"
already,"([], 487)"
repulsive,"(['repulsively'], 7)"
octogenarians,"([], 1)"
alacrity,"([], 2)"
vasomotor,"([], 1)"
exiled,"([], 4)"
whitelaw,"([], 1)"
gompers,"([], 8)"
trakh,"([], 1)"
incurred,"([], 10)"
nos,"(['notres', 'noses', 'snows', 'inmost', 'knocks', 'nods', 'knobs', 'envoys'], 1)"
danilovna,"([], 11)"
cap,"(['caps', 'cheap', 'escape', 'camp', 'chap', 'carpet', 'encamp', 'chaps', 'champs', 'cape', 'camps', 'champ', 'carpal', 'scalp', 'scrape', 'cramps', 'cramp', 'carpus', 'clamp', 'clamps', 'scarpa', 'carpi', 'scamp', 'campo', 'canopy', 'caper', 'chapel', 'scrap', 'madcap', 'capers', 'camped', 'carp', 'campan', 'clasp', 'scraps'], 97)"
prospectors,"([], 4)"
combination,"([], 43)"
brotherhood,"(['brotherhoods'], 19)"
thy,"(['apathy', 'thinly', 'pithy', 'earthy', 'itchy', 'thyreo', 'frothy', 'ethyl', 'thymus', 'smithy'], 47)"
dwellers,"([], 2)"
masts,"(['mastitis'], 2)"
applauding,"([], 1)"
puerperal,"([], 3)"
unwilling,"(['unwillingly'], 12)"
incorrect,"(['incorrectly'], 4)"
feel,"(['feeling', 'feeble', 'federal', 'feels', 'feebly'], 161)"
crossway,"([], 1)"
beget,"([], 2)"
coxcombs,"([], 1)"
loudest,"([], 4)"
mutation,"([], 1)"
conjunctivae,"([], 2)"
boundaries,"([], 14)"
moroseyka,"([], 2)"
seaports,"([], 2)"
explorer,"([], 2)"
constituent,"([], 6)"
coincidence,"([], 12)"
villier,"([], 1)"
pomerania,"([], 2)"
conducts,"([], 1)"
loath,"(['loathe'], 1)"
hoosier,"([], 1)"
splint,"(['splints', 'splinter', 'splinters', 'suppliant'], 17)"
declining,"([], 3)"
teres,"(['theresa', 'sterlets', 'tearless'], 3)"
listlessness,"([], 1)"
facade,"([], 2)"
sullivan,"([], 1)"
huguenots,"([], 5)"
reputations,"([], 1)"
rosier,"(['broussier'], 1)"
hasty,"([], 7)"
betrothal,"([], 5)"
occupancy,"([], 1)"
continental,"([], 46)"
lipped,"(['clipped', 'slippered'], 2)"
reproving,"([], 1)"
malice,"([], 3)"
commonwealth,"([], 11)"
conservatism,"([], 1)"
drastic,"([], 21)"
eradication,"([], 1)"
schonbrunn,"([], 4)"
malt,"(['mallet', 'malta', 'mallets'], 1)"
unpolished,"([], 1)"
loculi,"([], 1)"
molded,"([], 1)"
ext,"(['excite', 'exotic', 'extant'], 1)"
plenary,"([], 1)"
adolescents,"([], 6)"
grimesby,"([], 8)"
cuts,"(['counts', 'curtis', 'courts', 'customs', 'scouts', 'cutters', 'cutis', 'crusts', 'cubitus', 'cutlets', 'curtsy'], 5)"
obliterated,"(['unobliterated'], 17)"
ostermann,"([], 8)"
australian,"(['australians'], 10)"
bravest,"([], 5)"
dreamers,"([], 1)"
slafe,"([], 1)"
admixture,"([], 3)"
frowde,"([], 1)"
hustling,"([], 1)"
consults,"([], 1)"
piedmont,"(['piedmontese'], 1)"
com,"(['coman', 'compel', 'combat', 'comma', 'coma', 'corium', 'codman', 'comedy', 'comme', 'combed', 'comte', 'comb', 'comite', 'comet', 'combs', 'cometh'], 4)"
physically,"([], 22)"
forfeiture,"([], 1)"
perambulator,"([], 1)"
nationalized,"([], 4)"
more,"(['wigmore', 'morose', 'implore', 'moore', 'morse', 'monroe', 'mourned', 'tempore', 'mortem', 'morley', 'morsels', 'rumored', 'moreau', 'morgen', 'mortier', 'humored', 'remorse', 'molibre', 'mongrel', 'anymore', 'morel', 'morale', 'morsel'], 1998)"
immortal,"(['immortality', 'immortally'], 7)"
excite,"(['excites'], 7)"
ardently,"([], 1)"
calcaneus,"([], 14)"
truth,"(['untruth', 'truthful', 'truths'], 115)"
evolutionary,"([], 2)"
brigand,"(['brigands'], 7)"
grooving,"([], 1)"
feasible,"([], 7)"
concurrence,"([], 5)"
nevertheless,"([], 39)"
suspects,"([], 2)"
doleful,"(['dolefully'], 1)"
bugler,"([], 4)"
thirdly,"([], 8)"
smiles,"([], 18)"
liveries,"([], 1)"
mortally,"(['immortally'], 6)"
crafty,"([], 5)"
greedily,"([], 6)"
cancrum,"([], 7)"
vouching,"([], 1)"
deranged,"([], 2)"
unloaded,"([], 3)"
causeless,"([], 1)"
plunder,"(['plunderers'], 10)"
crumbles,"([], 2)"
holborn,"([], 2)"
irons,"([], 1)"
guesses,"([], 1)"
retailer,"([], 1)"
evincing,"([], 1)"
czechs,"([], 1)"
pregnancy,"([], 8)"
mash,"(['marsh'], 2)"
liebchen,"([], 1)"
displaces,"([], 3)"
taciturnity,"([], 1)"
greet,"(['greeted', 'agrement'], 9)"
straggler,"([], 1)"
shirts,"([], 8)"
return,"([], 190)"
scala,"(['scapula', 'scapular', 'scaevola'], 1)"
seas,"(['spreads', 'streams', 'seals', 'sheaves', 'swears', 'seasons', 'sheaths', 'streaks', 'sears', 'sweats', 'seaside', 'seams', 'squeals', 'spears', 'steals'], 37)"
inimically,"([], 1)"
supplying,"([], 11)"
persia,"([], 2)"
bachelor,"(['bachelors'], 18)"
dawned,"([], 3)"
dominate,"(['dominated'], 6)"
natives,"([], 12)"
destroyed,"([], 127)"
caissons,"([], 2)"
dissolute,"([], 2)"
curvatures,"([], 2)"
frustration,"([], 1)"
distending,"([], 1)"
tarso,"([], 1)"
thames,"([], 2)"
exultantly,"([], 5)"
thirty,"(['thirsty'], 123)"
doom,"(['doomed'], 6)"
simplifying,"([], 1)"
imposes,"([], 2)"
deputation,"([], 9)"
adair,"([], 1)"
nm,"([], 1)"
bosse,"([], 2)"
cranks,"([], 2)"
statisticians,"([], 2)"
xxvi,"(['xxviii', 'xxxvi', 'xxxvii', 'xxxviii'], 4)"
requires,"([], 13)"
changed,"(['exchanged', 'unchanged', 'challenged'], 136)"
shrilly,"([], 2)"
from,"(['freedom', 'fibroma'], 5709)"
troubling,"([], 5)"
jailed,"([], 1)"
easygoing,"([], 1)"
breathless,"([], 13)"
mansfield,"([], 1)"
valve,"([], 6)"
glandular,"([], 16)"
contention,"(['contentions'], 6)"
skilful,"([], 1)"
sloughy,"([], 3)"
ramify,"([], 3)"
kochubey,"([], 13)"
paternity,"([], 1)"
liquor,"(['liquors'], 13)"
legged,"([], 11)"
vindictive,"(['vindictively'], 6)"
treadmill,"([], 1)"
endings,"(['bendings'], 1)"
orthopaedic,"([], 1)"
capsules,"([], 1)"
herr,"(['herder', 'hearer'], 3)"
opening,"(['reopening', 'openings'], 146)"
sons,"(['persons', 'songs', 'visions', 'parsons', 'lessons', 'sponsor', 'sermons', 'slogans', 'masons', 'prisons', 'seasons', 'saxons', 'lesions', 'poisons', 'setons', 'softens', 'sponges', 'gascons', 'salons', 'spoons'], 43)"
analyse,"([], 1)"
cutup,"([], 1)"
knuckle,"(['knuckles'], 3)"
gravity,"([], 27)"
pithy,"([], 1)"
cusack,"([], 3)"
above,"(['absolved', 'abortive'], 298)"
intriguing,"([], 4)"
bees,"(['benches', 'beliefs', 'bargees', 'betises'], 24)"
battre,"([], 1)"
foremost,"([], 16)"
denver,"([], 2)"
abdicate,"([], 1)"
disquieting,"([], 3)"
detection,"([], 2)"
south,"(['southern'], 318)"
uncover,"([], 2)"
swore,"([], 7)"
muscularly,"([], 3)"
tibial,"(['tibialis'], 10)"
summed,"([], 6)"
beach,"(['beauche'], 3)"
oral,"(['portal', 'overall', 'coral', 'ordeal', 'morale', 'oracle'], 2)"
mountains,"(['mountainous'], 27)"
marker,"([], 2)"
elections,"(['reflections'], 37)"
cluster,"(['clusters', 'clustered'], 5)"
systematic,"([], 12)"
inevitably,"(['inevitability'], 32)"
pastured,"([], 1)"
skylight,"([], 4)"
fool,"(['fooled'], 52)"
kalaw,"([], 1)"
rug,"(['roughs', 'shrug', 'rung', 'frugal', 'ruling', 'refuge', 'drugs', 'grudge', 'krug', 'rugay', 'rugs', 'rouged', 'rugby', 'rugged'], 10)"
tonne,"([], 1)"
pigment,"(['pigmented'], 16)"
calculus,"([], 1)"
doles,"(['droplets', 'dolens', 'dorsales', 'doubles', 'douleurs'], 1)"
coffee,"(['coffeepot'], 24)"
lives,"(['believes', 'delivers', 'relieves', 'liveries'], 60)"
interactions,"([], 1)"
apoplectic,"([], 1)"
sacculated,"([], 14)"
interpretation,"(['interpretations'], 11)"
upper,"(['supper', 'supplier', 'crupper', 'suppers', 'suppert'], 130)"
childbed,"([], 1)"
pleural,"([], 2)"
kalamazoo,"([], 1)"
disrupting,"([], 1)"
suppuration,"(['suppurations'], 148)"
fallen,"(['befallen'], 72)"
weeping,"([], 19)"
tetragenus,"([], 2)"
starting,"(['startling', 'startings'], 50)"
actively,"([], 14)"
theodosia,"([], 5)"
ostrovna,"([], 3)"
dissemination,"([], 14)"
frenchman,"(['frenchwoman'], 102)"
blackmailing,"([], 1)"
balmoral,"([], 4)"
retailing,"([], 1)"
extreme,"(['extremely', 'extremes', 'extremites'], 72)"
dietary,"([], 1)"
proposed,"([], 92)"
gates,"(['magnates', 'fungates', 'garters', 'gazettes', 'gathers'], 34)"
sociology,"([], 1)"
altar,"(['altars', 'salutary'], 15)"
spiral,"([], 7)"
statements,"([], 9)"
ont,"([], 1)"
armenian,"(['armenians'], 6)"
county,"(['community', 'countwy'], 17)"
luggage,"([], 7)"
accompaniments,"([], 2)"
cavalryman,"([], 5)"
heath,"(['sheathed', 'heathens', 'hearth'], 2)"
demande,"(['demandent'], 2)"
urinary,"([], 9)"
transudes,"([], 1)"
xxv,"(['xxvii', 'xxvi', 'xxviii', 'xxxiv', 'xxxv', 'xxxvi', 'xxxvii'], 7)"
supercilious,"([], 1)"
pyramids,"([], 2)"
secretions,"([], 5)"
cats,"(['caskets', 'capitis', 'cachets', 'croats', 'capotes', 'catches', 'cadets', 'castres', 'carters', 'captors', 'chats'], 2)"
inaccurate,"([], 5)"
flares,"([], 1)"
permanent,"(['permanently'], 64)"
tricks,"(['trickles'], 5)"
alimony,"([], 1)"
zinc,"([], 4)"
eliminated,"([], 7)"
noblemen,"([], 5)"
forthwith,"([], 3)"
stained,"(['sustained', 'stationed', 'restrained', 'strained', 'straitened', 'abstained'], 35)"
tuchkov,"([], 6)"
fireplace,"([], 5)"
tentacles,"([], 1)"
grekov,"([], 5)"
bedstead,"(['bedsteads'], 9)"
baritone,"([], 3)"
independency,"([], 1)"
awarded,"([], 7)"
prominences,"([], 3)"
scurrying,"([], 1)"
commonplaces,"([], 2)"
disposition,"(['indisposition', 'dispositions', 'predisposition'], 37)"
saddled,"([], 10)"
sexuality,"([], 1)"
wobbahs,"([], 1)"
baton,"(['baritone'], 1)"
morphin,"([], 9)"
peter,"(['peterson', 'pestered', 'petered', 'specter', 'specters', 'prettier', 'peterkin', 'peterhof', 'peters'], 52)"
stroking,"([], 9)"
lacks,"(['lackeys', 'slackens', 'blackish'], 2)"
simpletons,"([], 1)"
stereoscopic,"([], 1)"
bantering,"([], 2)"
grippe,"([], 2)"
theaters,"([], 6)"
ravage,"(['ravages'], 1)"
super,"(['stupider', 'superbe', 'suppers', 'suppert'], 4)"
lubricant,"([], 1)"
misspelled,"([], 1)"
toe,"(['stroke', 'tongue', 'atone', 'token', 'trove', 'strode', 'stoke', 'stoner', 'tones', 'tone', 'topped', 'stored', 'stoper', 'tower', 'toller', 'stores', 'vetoed', 'throne', 'towers', 'tories', 'strove', 'toned', 'stoned', 'store', 'vetoes', 'stove', 'stowe', 'tolled', 'topeka', 'toured', 'toes', 'towels', 'towel', 'touche', 'tiptoe', 'toilet', 'trowel', 'troupe', 'stoves', 'tokens', 'tonne'], 36)"
aorta,"([], 27)"
tenantry,"([], 3)"
flowering,"([], 1)"
envious,"(['enviously'], 9)"
barn,"(['barring', 'barns', 'baronet'], 17)"
hankey,"([], 1)"
clad,"(['clamped', 'cleaned', 'claimed', 'clashed', 'classed', 'iceland', 'cladius', 'claude'], 14)"
nearness,"([], 11)"
neutralise,"(['neutralised'], 5)"
valise,"([], 1)"
militiaman,"([], 2)"
chalks,"([], 1)"
wary,"(['unwary'], 3)"
sayings,"([], 7)"
find,"(['finds', 'friend', 'friends', 'defined', 'feigned', 'finding', 'fainted', 'refined', 'finder', 'fringed', 'fined', 'finland', 'fwiend', 'fiends', 'feind', 'fiend'], 294)"
florence,"([], 2)"
mortgaged,"(['remortgaged'], 2)"
tired,"(['attired', 'stirred', 'twirled'], 40)"
ted,"(['betted', 'felted', 'belted', 'timed', 'tendre', 'tacked', 'baited', 'sorted', 'carted', 'looted', 'teemed', 'fasted', 'wafted', 'wonted', 'tamed', 'sifted', 'steed', 'teddy'], 2)"
authorise,"([], 1)"
consecrated,"([], 1)"
commodity,"([], 2)"
agrees,"(['disagrees'], 2)"
taxing,"(['taxpaying'], 5)"
ain,"(['darwin', 'marian', 'twain', 'adrian'], 1)"
verse,"(['overseer', 'inverse', 'verser', 'perverse'], 8)"
scots,"([], 1)"
basin,"(['basins', 'abrasion', 'blasting', 'bearskin'], 7)"
ineffectives,"([], 1)"
merritt,"([], 1)"
energetically,"([], 8)"
echthyma,"([], 1)"
riders,"(['reminders', 'riderless'], 8)"
sledge,"([], 1)"
quinsy,"([], 2)"
undo,"(['undoing', 'undergo', 'undone'], 5)"
institutions,"([], 34)"
defraying,"([], 2)"
adipose,"([], 3)"
kinship,"([], 1)"
reservationists,"([], 1)"
devises,"([], 1)"
quakers,"([], 6)"
thermalgic,"([], 2)"
contend,"(['contending', 'contended', 'contented'], 3)"
millionairess,"([], 1)"
baggage,"([], 39)"
reminds,"([], 2)"
francaise,"([], 1)"
herds,"(['heralds', 'herdsman'], 3)"
ellsworth,"([], 4)"
ere,"(['serve', 'erred', 'entire', 'eerie', 'derive', 'heroes', 'decree', 'tenure', 'serges', 'berne', 'earle', 'erie', 'sphere', 'erased', 'beware', 'versed', 'veered', 'peered', 'endure', 'jeered', 'coerce', 'bearer', 'legree', 'heresy', 'erases', 'adhere', 'herein', 'earner', 'merged', 'egress', 'expire', 'hereby', 'hereof', 'ensure', 'merge', 'eroded', 'herpes', 'termed', 'erodes', 'teres', 'vertex', 'erode', 'serene', 'pierre', 'chere', 'weren', 'verses', 'errare', 'madere', 'jerome', 'zere', 'verse', 'dere', 'deride', 'guerre', 'sterne', 'sergey', 'pere', 'reread', 'entree', 'galere', 'merite', 'herder', 'etre', 'werden', 'ermine', 'dearer', 'emigre', 'tendre', 'verser', 'frere', 'sevres', 'hearer', 'entrez', 'neared', 'feroce', 'tierce', 'merges', 'vierge', 'metre', 'server', 'merger', 'cereal', 'ernest', 'meagre'], 1)"
bundles,"(['boundless'], 24)"
stoutly,"([], 3)"
repenting,"([], 1)"
sends,"(['descends', 'distends', 'spends'], 8)"
ireland,"([], 15)"
temporized,"([], 1)"
meantime,"([], 17)"
lancaster,"([], 4)"
appomattox,"([], 4)"
threateningly,"([], 10)"
carter,"([], 1)"
charing,"(['charming', 'chaffering', 'chartering', 'charging', 'charring', 'chattering', 'charmingly'], 2)"
outcast,"([], 1)"
brood,"([], 6)"
turenne,"([], 2)"
guttered,"([], 1)"
invites,"([], 1)"
inquisition,"([], 2)"
carpet,"(['carpets', 'carpentry', 'carpeted'], 21)"
cachectic,"([], 1)"
gladness,"([], 3)"
brunswick,"([], 1)"
crisis,"([], 33)"
climb,"(['climber'], 6)"
masse,"(['masseter', 'massaged'], 2)"
merger,"([], 1)"
fleeing,"([], 13)"
betokening,"([], 1)"
plating,"(['palpating', 'pulsating', 'implanting', 'plaiting', 'replaiting'], 1)"
clause,"(['clauses'], 15)"
grooms,"([], 2)"
immigrants,"([], 42)"
errors,"(['terrors', 'terrorist'], 16)"
perform,"(['performed', 'performing'], 27)"
nom,"(['norm', 'norman', 'ransom'], 2)"
ulcerating,"([], 4)"
october,"([], 51)"
present,"(['presently', 'presented', 'presents', 'represent', 'represents', 'president', 'presenting', 'presidents'], 329)"
martha,"([], 2)"
full,"(['fully', 'fulfil', 'fuller', 'fulling', 'fulfill', 'awfully', 'fulfils', 'fullest'], 267)"
years,"([], 571)"
shevardino,"([], 29)"
psoriasis,"([], 2)"
woods,"(['woodson', 'woodcuts'], 22)"
